RUL,ID,Cycle,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure7,SensorMeasure8,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21
125,5.0,53.0,0.5343283582089668,0.4570791527313247,0.5308797127468594,0.2733499377334993,0.2993630573248538,0.5215053763440878,0.2962199312714766,0.2847682119206638,0.5863490609253326,0.5454545454545467,0.2213740458015252,0.46875
125,5.0,54.0,0.6077348066298498,0.4737304902176262,0.4916572169123618,0.1532710280373876,0.7440476190477057,0.5892857142857153,0.1479198767334359,0.7283950617284063,0.7339541907878164,0.5,0.3571428571428576,0.3261403696186278
125,5.0,55.0,0.5426997245179166,0.4631854926808003,0.4845360824742251,0.1989494418910027,0.3865546218487452,0.5487804878048799,0.1664325842696605,0.3606557377049739,0.6360062893081775,0.6363636363636331,0.4485294117647065,0.370441027942995
125,5.0,56.0,0.5053380782917998,0.513658412050038,0.6301722431201711,0.2709163346613508,0.1803278688524869,0.4387096774193537,0.2288629737609291,0.1992187499998863,0.6798970178073347,0.55555555555555,0.5925925925925934,0.386119429276027
125,5.0,57.0,0.530249110320284,0.519530252744449,0.4177390615719645,0.2616201859229718,0.1680327868853055,0.509677419354837,0.335276967930028,0.1874999999998863,0.7060716584423936,0.6666666666666643,0.4537037037037041,0.3968645411308813
125,5.0,58.0,0.6029850746268721,0.4341137123745824,0.5640933572710942,0.2795765877957663,0.2993630573248538,0.6075268817204282,0.2542955326460472,0.2847682119206638,0.790196976637656,0.6363636363636402,0.3206106870228993,0.2510040160642575
125,5.0,59.0,0.5283582089552397,0.7230769230769241,0.6793536804308822,0.3169364881693646,0.3566878980891488,0.6505376344086038,0.2920962199312704,0.3245033112584679,0.6300961978928079,0.6363636363636402,0.2213740458015252,0.4974899598393598
125,5.0,60.0,0.6243093922651894,0.630907891844366,0.5595334521302426,0.1579439252336456,0.7023809523809632,0.4821428571428576,0.1684643040575224,0.7222222222219443,0.6206896551724128,0.5,0.3571428571428576,0.4527294092511482
125,5.0,61.0,0.4159779614325032,0.4592527856674735,0.5706797134370092,0.2252133946158885,0.3697478991596199,0.4329268292682933,0.2071629213483135,0.3852459016393368,0.6949685534591197,0.5454545454545467,0.4191176470588225,0.4386713051284943
125,5.0,62.0,0.5836298932384238,0.4232831248404416,0.4488220154424844,0.3067729083665327,0.1762295081967977,0.5870967741935509,0.3075801749271107,0.17578125,0.6286204677107925,0.55555555555555,0.3333333333333357,0.233926369561388
125,5.0,63.0,0.4186046511627808,0.4387981447872562,0.4475945017182106,0.2910256410256444,0.215017064846279,0.5654761904761898,0.2833099579242635,0.2317460317459563,0.6599340478153337,0.4545454545454568,0.4299999999999997,0.6505439330543936
125,5.0,64.0,0.545454545454561,0.4114048503386556,0.6154114974663649,0.1982928430728812,0.4033613445378705,0.5426829268292686,0.2647471910112351,0.3852459016393368,0.5890985324947593,0.4545454545454532,0.5,0.389630793401416
125,5.0,65.0,0.4972375690607862,0.3431523411738837,0.4825854527782276,0.1593457943925287,0.6904761904761472,0.4761904761904745,0.16538263995891,0.7283950617284063,0.7707022401208157,0.5,0.2738095238095255,0.3569063134280519
125,5.0,66.0,0.6005509641873061,0.3915228315490537,0.6136641621527197,0.1904136572554158,0.3445378151259319,0.5487804878048799,0.2338483146067389,0.3688524590163524,0.5919811320754746,0.5454545454545467,0.3382352941176485,0.4627987880148154
125,5.0,67.0,0.4447674418605061,0.3941622615490701,0.5238278247501889,0.2736520854526958,0.133105802047794,0.5828220858895712,0.2731277533039673,0.1437699680511741,0.7159140727750994,0.5454545454545467,0.5151515151515138,0.3414175918018785
125,5.0,68.0,0.5029069767442138,0.5577737447065978,0.5831615120274911,0.315384615384616,0.2218430034128005,0.696428571428573,0.3099579242636743,0.212698412698387,0.7452596867271204,0.4545454545454568,0.3599999999999994,0.6274476987447706
124,5.0,69.0,0.4389534883721069,0.3928211332930047,0.5479381443298941,0.2615384615384641,0.2081911262797575,0.5119047619047592,0.2215988779803623,0.2317460317459563,0.7087798845836772,0.3636363636363633,0.1999999999999993,0.6498744769874474
123,5.0,70.0,0.58720930232559,0.4371849163137753,0.6097938144329866,0.3294871794871845,0.2320819112627532,0.5357142857142847,0.3183730715287538,0.2444444444444116,0.6865210222588622,0.3636363636363633,0.4800000000000004,0.4443514644351456
122,5.0,71.0,0.632835820895508,0.646153846153851,0.5134649910233406,0.2795765877957663,0.3057324840765432,0.586021505376344,0.2872852233676966,0.2980132450331894,0.8183692166743022,0.4545454545454532,0.3893129770992338,0.4031124497991953
121,5.0,72.0,0.4680232558139607,0.5258561250287315,0.3777863182167564,0.1922685656154641,0.1399317406143154,0.6134969325153357,0.2577092511013248,0.1565495207668163,0.7571240683910574,0.4545454545454532,0.3838383838383841,0.5169940222032441
120,5.0,73.0,0.4128113879003479,0.4592800612713823,0.4183330033656673,0.2337317397078315,0.2090163934426527,0.5677419354838698,0.279883381924197,0.2109374999998863,0.6528641922334266,0.55555555555555,0.6944444444444446,0.4734895191122081
119,5.0,74.0,0.4297520661156966,0.4389337994319433,0.4885549536956155,0.2278397898883746,0.3949579831930805,0.6219512195121943,0.1875,0.409836065573927,0.5854297693920394,0.7272727272727266,0.3235294117647065,0.3568623050162749
118,5.0,75.0,0.5053380782917998,0.5659943834567223,0.5183132053058763,0.2496679946879147,0.1844262295081762,0.4258064516129032,0.3746355685131171,0.1953124999998863,0.7406136022312779,0.55555555555555,0.4166666666666678,0.6165228113440193
117,5.0,76.0,0.530249110320284,0.5828440132754658,0.5333597307463833,0.334661354581673,0.1885245901639791,0.4903225806451594,0.314868804664723,0.1914062499998863,0.6056640205964392,0.55555555555555,0.4074074074074101,0.3205918618988921
116,5.0,77.0,0.4825581395348877,0.6527525710828819,0.450687285223367,0.2628205128205145,0.2389078498292747,0.5476190476190474,0.2594670406732113,0.2380952380951839,0.6869332234130248,0.4545454545454568,0.4800000000000004,0.3248535564853565
115,5.0,78.0,0.4876033057851145,0.5451168887917888,0.5722523152192913,0.1510177281680889,0.4285714285715585,0.5121951219512191,0.1917134831460671,0.4180327868850781,0.7313941299790407,0.3636363636363597,0.4117647058823515,0.3054651554258782
114,5.0,79.0,0.3380782918149236,0.4572376818994108,0.4896060186101749,0.294820717131472,0.2008196721311606,0.4645161290322548,0.2988338192419846,0.2070312499998863,0.6826861188586122,0.6666666666666643,0.4629629629629637,0.3658622511890108
113,5.0,80.0,0.5911602209945102,0.6120026379424033,0.532318159727847,0.1570093457943961,0.6785714285715585,0.6011904761904745,0.1520287621982525,0.7098765432097025,0.6473697457840437,0.5833333333333286,0.3571428571428576,0.4363850016023924
112,5.0,81.0,0.5289256198346948,0.4727987764911532,0.6295649135069006,0.173342087984242,0.4117647058824332,0.6036585365853675,0.2078651685393246,0.409836065573927,0.6066561844863756,0.4545454545454532,0.382352941176471,0.3684210526315823
111,5.0,82.0,0.7223880597015011,0.4385730211817176,0.4490125673249565,0.2540473225404724,0.3121019108280052,0.672043010752688,0.265979381443298,0.3112582781459423,0.6772789738891447,0.6363636363636402,0.2290076335877877,0.3954568273092356
110,5.0,83.0,0.4651162790697469,0.6749344625932672,0.5134020618556683,0.2641025641025649,0.2286689419794356,0.452380952380949,0.3141654978962123,0.2412698412698546,0.6861088211046997,0.3636363636363633,0.4199999999999999,0.4957322175732201
109,5.0,84.0,0.409883720930253,0.5450695704779172,0.5536082474226802,0.3538461538461561,0.2286689419794356,0.553571428571427,0.3267882187938262,0.2603174603174238,0.7664880461665291,0.4545454545454568,0.33,0.5415899581589958
108,5.0,85.0,0.6162790697674723,0.552934059286148,0.5364261168384878,0.2410256410256437,0.2593856655289528,0.5595238095238066,0.2412342215988765,0.2444444444444116,0.641797197032151,0.5454545454545467,0.33,0.315481171548118
107,5.0,86.0,0.4710743801652768,0.5822591216954365,0.4794688100646525,0.2239001969796419,0.3865546218487452,0.5975609756097562,0.2429775280898845,0.4016393442623212,0.5919811320754746,0.4545454545454532,0.3308823529411775,0.3323981595780516
106,5.0,87.0,0.5087209302325562,0.5511376695012622,0.5184473481936962,0.30824008138352,0.1535836177475857,0.6134969325153357,0.2455947136563878,0.1789137380192187,0.7531784305129356,0.4545454545454532,0.4545454545454532,0.3675491033304858
105,5.0,88.0,0.6115702479338836,0.5951496613502272,0.4962432290756595,0.2061720288903465,0.3529411764704946,0.5792682926829258,0.2640449438202239,0.3770491803279583,0.7180293501048247,0.4545454545454532,0.4264705882352935,0.3029962967119317
104,5.0,89.0,0.5145348837209553,0.3153298092392553,0.5787855495772476,0.292980671414039,0.1808873720136716,0.4723926380368084,0.2290748898678423,0.1597444089456985,0.6652783866725116,0.4545454545454532,0.4242424242424238,0.4823228010247629
103,5.0,90.0,0.530249110320284,0.6050548889456202,0.5592951890714701,0.2988047808764946,0.2049180327868498,0.5741935483870968,0.170553935860056,0.2031249999998863,0.7161553314739315,0.6666666666666643,0.3055555555555571,0.3956314955081925
102,5.0,91.0,0.5607734806630162,0.6361837766542138,0.5690912036287052,0.1542056074766407,0.6845238095240802,0.5595238095238066,0.1705187467899342,0.7407407407406481,0.6941857538384077,0.5833333333333286,0.2380952380952372,0.3742121568208496
101,5.0,92.0,0.5027624309392422,0.5726533304022823,0.5758950267293024,0.1523364485981311,0.720238095238301,0.6011904761904745,0.1489470980996365,0.7283950617284063,0.614397180971558,0.5,0.2738095238095255,0.2600149556671276
100,5.0,93.0,0.6149253731343265,0.5886287625418092,0.4109515260323171,0.2963885429638857,0.3121019108280052,0.4838709677419359,0.2591065292096211,0.3112582781459423,0.6669720568025639,0.5454545454545467,0.2671755725190827,0.4314759036144586
99,5.0,94.0,0.4765840220385655,0.5020755953681473,0.6809365717281146,0.1766250820748531,0.3865546218487452,0.5365853658536608,0.2324438202247165,0.4016393442623212,0.701519916142562,0.4545454545454532,0.389705882352942,0.285602064863653
98,5.0,95.0,0.7348066298342815,0.4134974719718585,0.4976510610724105,0.2135514018691644,0.6547619047619264,0.577380952380949,0.1510015408320519,0.7283950617284063,0.6602063931537892,0.6666666666666643,0.3511904761904745,0.3572267920093992
97,5.0,96.0,0.5,0.5387267294874754,0.5317063797079165,0.2349949135300129,0.1808873720136716,0.5398773006134974,0.2015418502202628,0.1821086261981008,0.7119684348969777,0.4545454545454532,0.3131313131313131,0.3795046968403053
96,5.0,97.0,0.4746268656716381,0.5835005574136005,0.6044883303411126,0.2490660024906574,0.3248407643311566,0.56989247311828,0.2666666666666657,0.3178807947019777,0.63948694457169,0.4545454545454532,0.4045801526717554,0.3018323293172678
95,5.0,98.0,0.4765840220385655,0.5680576797028607,0.5352088065699832,0.1621799080761619,0.4117647058824332,0.6219512195121943,0.1544943820224702,0.3524590163933681,0.7560272536687656,0.5454545454545467,0.2941176470588225,0.3209516328133794
94,5.0,99.0,0.6656716417910218,0.4947603121516195,0.5935368043087976,0.2876712328767112,0.3121019108280052,0.5322580645161281,0.2446735395188994,0.3112582781459423,0.7846999541914812,0.5454545454545467,0.4427480916030539,0.4115210843373518
93,5.0,100.0,0.4273255813953369,0.5843920145190573,0.6408934707903775,0.3179487179487203,0.2559726962457489,0.5476190476190474,0.2510518934081318,0.2539682539683099,0.7557708161582859,0.3636363636363633,0.3200000000000003,0.521338912133892
92,5.0,101.0,0.580071174377224,0.6750063824355372,0.4868342902395532,0.2762284196547142,0.2254098360655234,0.5612903225806427,0.2084548104956276,0.22265625,0.6483587213044402,0.6666666666666643,0.3611111111111125,0.3641007574423103
91,5.0,102.0,0.5537190082644656,0.5359405724273572,0.5458675519832248,0.2015758371634923,0.4117647058824332,0.4695121951219505,0.2303370786516829,0.3852459016393368,0.8000524109014684,0.5454545454545467,0.404411764705884,0.3491190663225261
90,5.0,103.0,0.480427046263344,0.4975746744957909,0.5323698277568774,0.2642762284196536,0.2336065573770156,0.5548387096774192,0.2551020408163253,0.23828125,0.782664664235142,0.55555555555555,0.2129629629629637,0.5546943808349472
89,5.0,104.0,0.5082872928176698,0.5799076720158283,0.5412279280738694,0.141121495327102,0.6904761904761472,0.452380952380949,0.1397021058037992,0.6913580246912261,0.676063428139944,0.4166666666666643,0.3571428571428576,0.3588291849161393
88,5.0,105.0,0.4765840220385655,0.57745247979026,0.6701030927835063,0.1543007222586965,0.4201680672267684,0.5365853658536608,0.248595505617974,0.3852459016393368,0.6776729559748453,0.5454545454545467,0.4705882352941195,0.4009650993154565
87,5.0,106.0,0.5348837209302246,0.612421859245817,0.7082474226804116,0.3230769230769255,0.2798634812286309,0.6071428571428577,0.3001402524544154,0.2825396825395501,0.710222588623246,0.3636363636363633,0.3499999999999996,0.4657740585774057
86,5.0,107.0,0.6627906976744384,0.4757527005286128,0.639508070714836,0.1810783316378454,0.2013651877133497,0.4478527607361968,0.2334801762114544,0.1980830670927389,0.7498903989478336,0.5454545454545467,0.4545454545454532,0.4290350128095621
85,5.0,108.0,0.5232558139534831,0.4000806614236722,0.6231958762886585,0.3038461538461554,0.2730375426619957,0.5297619047619051,0.3632538569424959,0.2349206349206269,0.7782357790601786,0.4545454545454568,0.5099999999999998,0.5584937238493719
84,5.0,109.0,0.51162790697677,0.5525307521677796,0.5745704467353931,0.3192307692307707,0.2525597269624313,0.6666666666666643,0.3211781206171089,0.2761904761904361,0.7372217642209371,0.6363636363636367,0.1600000000000001,0.3867782426778241
83,5.0,110.0,0.5399449035812438,0.6665938387590131,0.5007863008911428,0.1976362442547596,0.4033613445378705,0.5548780487804876,0.2078651685393246,0.4262295081969114,0.7159329140461246,0.3636363636363597,0.3161764705882355,0.468746493098422
82,5.0,111.0,0.5745856353591137,0.5730929874697708,0.6282196662886754,0.2037383177570113,0.6845238095240802,0.6249999999999964,0.143297380585512,0.7160493827159371,0.7097910898565338,0.5833333333333286,0.3511904761904745,0.4500587544065801
81,5.0,112.0,0.6250000000000284,0.422661457136293,0.603958493466564,0.3072227873855553,0.1945392491468283,0.4969325153374235,0.2257709251101332,0.2012779552715073,0.6624287593160894,0.4545454545454532,0.4848484848484844,0.4467976088812975
80,5.0,113.0,0.5671641791044806,0.6662207357859558,0.5780969479353679,0.3605230386052298,0.3630573248408382,0.56989247311828,0.2350515463917553,0.3377483443709934,0.6976637654603763,0.4545454545454532,0.2213740458015252,0.453815261044177
79,5.0,114.0,0.6014234875444515,0.6147561909624706,0.5705800831518495,0.3027888446215137,0.2336065573770156,0.6193548387096754,0.2142857142857117,0.25390625,0.6747479081742114,0.6666666666666643,0.4074074074074101,0.4285714285714288
78,5.0,115.0,0.5088967971529996,0.3980086801123299,0.5713720055434521,0.2151394422310737,0.2581967213113785,0.509677419354837,0.3673469387755119,0.24609375,0.6970607165844243,0.7777777777777715,0.2500000000000018,0.2913510657037168
77,5.0,116.0,0.4768683274021441,0.6058207812101095,0.6024549594139721,0.2536520584329338,0.245901639344197,0.5354838709677381,0.2623906705539376,0.2421875,0.702853464921688,0.6666666666666643,0.4259259259259274,0.3295754800070476
76,5.0,117.0,0.5610465116279215,0.6602137527727372,0.6809278350515413,0.2871794871794897,0.2832764505119485,0.5595238095238066,0.3464235624123404,0.2634920634919808,0.7089859851607585,0.6363636363636367,0.5199999999999996,0.4011715481171549
75,5.0,118.0,0.5784883720930338,0.4440411373260744,0.5649484536082454,0.2474358974358992,0.2832764505119485,0.5952380952380949,0.3450210378681646,0.2952380952380053,0.7576257213520172,0.6363636363636367,0.4100000000000001,0.3849372384937233
